Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 627",-3.450723906076e+01,-3.182412037977e+01,1.686920914008e+02,-3.445370087395e+01,-3.188027932399e+01,1.776972882600e+02,5.353818681003e-02,-5.615894421261e-02,9.005196859230e+00
"                 628",-3.464893123086e+01,-3.197448143196e+01,1.687615158133e+02,-3.459590417872e+01,-3.203097461620e+01,1.777678647025e+02,5.302705214477e-02,-5.649318424658e-02,9.006348889230e+00
"                 629",-3.463691234612e+01,-3.201968811155e+01,1.688062259886e+02,-3.458448906998e+01,-3.207648691269e+01,1.778142032023e+02,5.242327613524e-02,-5.679880114016e-02,9.007977213679e+00
"                 630",-3.455569690864e+01,-3.198761627218e+01,1.688468395157e+02,-3.450342060602e+01,-3.204433862794e+01,1.778570035593e+02,5.227630261292e-02,-5.672235576557e-02,9.010164043614e+00
"                 631",-3.449542773817e+01,-3.207303026144e+01,1.688906371833e+02,-3.444327008007e+01,-3.212970671794e+01,1.779029992871e+02,5.215765809706e-02,-5.667645649941e-02,9.012362103785e+00
"                 632",-3.467480908229e+01,-3.231619868917e+01,1.689275690926e+02,-3.462250396123e+01,-3.237245309463e+01,1.779422320139e+02,5.230512105897e-02,-5.625440545946e-02,9.014662921339e+00
"                 633",-3.484163142726e+01,-3.255063336703e+01,1.689485518312e+02,-3.478935575822e+01,-3.260657579411e+01,1.779654330309e+02,5.227566904045e-02,-5.594242707876e-02,9.016881199759e+00
"                 634",-3.494939664147e+01,-3.256504579316e+01,1.689539222728e+02,-3.489692992845e+01,-3.262017065464e+01,1.779730344232e+02,5.246671301962e-02,-5.512486147912e-02,9.019112150441e+00
"                 635",-3.494529159763e+01,-3.241134949162e+01,1.689618316914e+02,-3.489271838612e+01,-3.246568646150e+01,1.779827480634e+02,5.257321150150e-02,-5.433696987188e-02,9.020916371979e+00
"                 636",-3.498869559088e+01,-3.228396750008e+01,1.689821337687e+02,-3.493574731510e+01,-3.233693474527e+01,1.780049227062e+02,5.294827578445e-02,-5.296724519672e-02,9.022788937432e+00
"                 637",-3.509845207619e+01,-3.217706996970e+01,1.690059910757e+02,-3.504529641854e+01,-3.222882160984e+01,1.780307551182e+02,5.315565764851e-02,-5.175164013767e-02,9.024764042481e+00
"                 638",-3.529413719249e+01,-3.226088535976e+01,1.690135630776e+02,-3.524057972824e+01,-3.231094143837e+01,1.780405021100e+02,5.355746424633e-02,-5.005607861173e-02,9.026939032363e+00
"                 639",-3.554753902572e+01,-3.240303849177e+01,1.690101176918e+02,-3.549375454078e+01,-3.245180114279e+01,1.780388879784e+02,5.378448494665e-02,-4.876265102196e-02,9.028770286618e+00
"                 640",-3.574536362146e+01,-3.238626303763e+01,1.689992236798e+02,-3.569115992784e+01,-3.243339674915e+01,1.780296437553e+02,5.420369362366e-02,-4.713371152301e-02,9.030420075474e+00
"                 641",-3.586573779372e+01,-3.216124756052e+01,1.689994703657e+02,-3.581124993508e+01,-3.220697804835e+01,1.780312941524e+02,5.448785863966e-02,-4.573048782963e-02,9.031823786718e+00
"                 642",-3.606130809208e+01,-3.196206998406e+01,1.690000296672e+02,-3.600622940757e+01,-3.200605548913e+01,1.780330779694e+02,5.507868450527e-02,-4.398550507509e-02,9.033048302174e+00
"                 643",-3.632643460226e+01,-3.181322010466e+01,1.689959318229e+02,-3.627100342547e+01,-3.185581636480e+01,1.780299937781e+02,5.543117678427e-02,-4.259626014616e-02,9.034061955157e+00
"                 644",-3.651195361879e+01,-3.173957329692e+01,1.689753569122e+02,-3.645606229626e+01,-3.178051551793e+01,1.780100093892e+02,5.589132252067e-02,-4.094222101506e-02,9.034652477039e+00
"                 645",-3.647255011338e+01,-3.170801737507e+01,1.689388850276e+02,-3.641652302774e+01,-3.174772367794e+01,1.779736867341e+02,5.602708564210e-02,-3.970630286385e-02,9.034801706540e+00
"                 646",-3.635020450844e+01,-3.177225913629e+01,1.688888355083e+02,-3.629379234166e+01,-3.181068425953e+01,1.779233510415e+02,5.641216678097e-02,-3.842512323642e-02,9.034515533222e+00
"                 647",-3.628882472348e+01,-3.171838302703e+01,1.688392238741e+02,-3.623231644262e+01,-3.175584271476e+01,1.778727032384e+02,5.650828085241e-02,-3.745968773090e-02,9.033479364317e+00
"                 648",-3.647695503604e+01,-3.150276929074e+01,1.687888777473e+02,-3.642010445616e+01,-3.153904527861e+01,1.778212540626e+02,5.685057988438e-02,-3.627598787647e-02,9.032376315295e+00
"                 649",-3.668553664106e+01,-3.115437801252e+01,1.687404454311e+02,-3.662877555593e+01,-3.118995834326e+01,1.777715155331e+02,5.676108512926e-02,-3.558033074263e-02,9.031070102071e+00
"                 650",-3.686190365620e+01,-3.094512342578e+01,1.686906172673e+02,-3.680517925266e+01,-3.097975741112e+01,1.777205525702e+02,5.672440353750e-02,-3.463398534128e-02,9.029935302981e+00
"                 651",-3.692342773918e+01,-3.079911893910e+01,1.686571478395e+02,-3.686706455898e+01,-3.083335023857e+01,1.776857465529e+02,5.636318019699e-02,-3.423129947413e-02,9.028598713420e+00
"                 652",-3.686882158233e+01,-3.071011066576e+01,1.686181682518e+02,-3.681272675967e+01,-3.074390084471e+01,1.776458718420e+02,5.609482266488e-02,-3.379017895023e-02,9.027703590181e+00
"                 653",-3.684053329626e+01,-3.045453671839e+01,1.685709694908e+02,-3.678498382765e+01,-3.048830137847e+01,1.775980290894e+02,5.554946860894e-02,-3.376466008422e-02,9.027059598508e+00
"                 654",-3.694262649960e+01,-3.013619297787e+01,1.685118531957e+02,-3.688742659499e+01,-3.016966265301e+01,1.775388833311e+02,5.519990461208e-02,-3.346967513582e-02,9.027030135411e+00
"                 655",-3.716808490212e+01,-2.977924385629e+01,1.684508916828e+02,-3.711352157660e+01,-2.981277230407e+01,1.774777774036e+02,5.456332552557e-02,-3.352844778196e-02,9.026885720801e+00
"                 656",-3.740181430386e+01,-2.960736254882e+01,1.683816719311e+02,-3.734783440365e+01,-2.964054375203e+01,1.774086840032e+02,5.397990020552e-02,-3.318120320819e-02,9.027012072117e+00
"                 657",-3.742231995027e+01,-2.954307452834e+01,1.683168670069e+02,-3.736929164954e+01,-2.957631567921e+01,1.773438903478e+02,5.302830072799e-02,-3.324115087060e-02,9.027023340980e+00
"                 658",-3.742081859269e+01,-2.930853460501e+01,1.682559711349e+02,-3.736846893162e+01,-2.934158505130e+01,1.772835813319e+02,5.234966107852e-02,-3.305044629381e-02,9.027610197000e+00
"                 659",-3.736500031827e+01,-2.887868370306e+01,1.681978817509e+02,-3.731359352342e+01,-2.891189494899e+01,1.772260283017e+02,5.140679485574e-02,-3.321124592867e-02,9.028146550729e+00
"                 660",-3.743954206390e+01,-2.833214803663e+01,1.681289866163e+02,-3.738874921742e+01,-2.836516929333e+01,1.771579788204e+02,5.079284648053e-02,-3.302125670005e-02,9.028992204086e+00
"                 661",-3.759130064124e+01,-2.779193415241e+01,1.680535850847e+02,-3.754128928301e+01,-2.782513635981e+01,1.770832075723e+02,5.001135822527e-02,-3.320220740345e-02,9.029622487585e+00
"                 662",-3.778563961355e+01,-2.738247010766e+01,1.679583516372e+02,-3.773608656062e+01,-2.741557038239e+01,1.769886996776e+02,4.955305293806e-02,-3.310027472288e-02,9.030348040457e+00
"                 663",-3.797041033774e+01,-2.711563120205e+01,1.678552980546e+02,-3.792143404327e+01,-2.714902079152e+01,1.768858078024e+02,4.897629446678e-02,-3.338958946986e-02,9.030509747835e+00
"                 664",-3.819072870144e+01,-2.690239120129e+01,1.677511849495e+02,-3.814206754772e+01,-2.693578217389e+01,1.767818083978e+02,4.866115372376e-02,-3.339097259656e-02,9.030623448369e+00
"                 665",-3.828210370307e+01,-2.662315793274e+01,1.676587497168e+02,-3.823400162812e+01,-2.665690376382e+01,1.766891781483e+02,4.810207495609e-02,-3.374583107472e-02,9.030428431513e+00
"                 666",-3.847456766819e+01,-2.626992828878e+01,1.675645184287e+02,-3.842672204686e+01,-2.630377832451e+01,1.765948007125e+02,4.784562132671e-02,-3.385003572922e-02,9.030282283842e+00
"                 667",-3.870773818411e+01,-2.599148546394e+01,1.674808547467e+02,-3.866033215770e+01,-2.602575179615e+01,1.765104729063e+02,4.740602641610e-02,-3.426633220958e-02,9.029618159585e+00
"                 668",-3.888147095042e+01,-2.575765424440e+01,1.674030244479e+02,-3.883424653688e+01,-2.579221273141e+01,1.764321070016e+02,4.722441353595e-02,-3.455848700917e-02,9.029082553735e+00
"                 669",-3.897405144500e+01,-2.542265592617e+01,1.673239224153e+02,-3.892705155472e+01,-2.545773832536e+01,1.763524949672e+02,4.699989027773e-02,-3.508239919385e-02,9.028572551937e+00
"                 670",-3.909498171131e+01,-2.503571960840e+01,1.672392693202e+02,-3.904783930314e+01,-2.507113126623e+01,1.762676863286e+02,4.714240816888e-02,-3.541165783227e-02,9.028417008440e+00
"                 671",-3.934280192353e+01,-2.464158021955e+01,1.671489245901e+02,-3.929563408068e+01,-2.467757167498e+01,1.761768981627e+02,4.716784284241e-02,-3.599145543213e-02,9.027973572643e+00
"                 672",-3.966889739396e+01,-2.429984239405e+01,1.670503969102e+02,-3.962146673480e+01,-2.433617602164e+01,1.760779960848e+02,4.743065915679e-02,-3.633362758403e-02,9.027599174689e+00
"                 673",-3.991819332101e+01,-2.405216598965e+01,1.669639962028e+02,-3.987075279873e+01,-2.408904432022e+01,1.759908180085e+02,4.744052227402e-02,-3.687833056764e-02,9.026821805688e+00
"                 674",-4.010084814846e+01,-2.378021955218e+01,1.668836822866e+02,-4.005321537678e+01,-2.381732838111e+01,1.759098076308e+02,4.763277168237e-02,-3.710882892857e-02,9.026125344220e+00
"                 675",-4.035468848436e+01,-2.355126921146e+01,1.668031125051e+02,-4.030704928583e+01,-2.358873534184e+01,1.758281013805e+02,4.763919853243e-02,-3.746613038285e-02,9.024988875360e+00
"                 676",-4.061639829273e+01,-2.333665552139e+01,1.667134242656e+02,-4.056867340910e+01,-2.337410822669e+01,1.757372750867e+02,4.772488363029e-02,-3.745270530429e-02,9.023850821068e+00
"                 677",-4.085756516132e+01,-2.306479641476e+01,1.666256341871e+02,-4.081001056117e+01,-2.310238845140e+01,1.756477511909e+02,4.755460014936e-02,-3.759203663185e-02,9.022117003786e+00
"                 678",-4.110131230195e+01,-2.272922429254e+01,1.665357972438e+02,-4.105383689212e+01,-2.276659029644e+01,1.755558042802e+02,4.747540982077e-02,-3.736600390162e-02,9.020007036391e+00
"                 679",-4.146201260623e+01,-2.236817967400e+01,1.664548419113e+02,-4.141480153090e+01,-2.240542364196e+01,1.754719588642e+02,4.721107533492e-02,-3.724396795459e-02,9.017116952965e+00
"                 680",-4.187446617405e+01,-2.206424515179e+01,1.663825447982e+02,-4.182737999740e+01,-2.210110231101e+01,1.753962662394e+02,4.708617665856e-02,-3.685715922151e-02,9.013721441256e+00
"                 681",-4.211624499160e+01,-2.187239898175e+01,1.663159529006e+02,-4.206945462340e+01,-2.190908115236e+01,1.753256639952e+02,4.679036820373e-02,-3.668217061262e-02,9.009711094624e+00
"                 682",-4.228584921864e+01,-2.177300201004e+01,1.662454759042e+02,-4.223923824333e+01,-2.180947903765e+01,1.752507454943e+02,4.661097530883e-02,-3.647702760835e-02,9.005269590122e+00
"                 683",-4.230247330920e+01,-2.158498856445e+01,1.661836514253e+02,-4.225615642089e+01,-2.162152842818e+01,1.751838833360e+02,4.631688830831e-02,-3.653986372890e-02,9.000231910780e+00
"                 684",-4.252306202156e+01,-2.130209200491e+01,1.661202420062e+02,-4.247686311064e+01,-2.133854421368e+01,1.751149454494e+02,4.619891091616e-02,-3.645220876572e-02,8.994703443280e+00
"                 685",-4.285568925634e+01,-2.103811603698e+01,1.660664262148e+02,-4.280991486426e+01,-2.107448261776e+01,1.750545683588e+02,4.577439208396e-02,-3.636658078655e-02,8.988142143964e+00
"                 686",-4.322301601478e+01,-2.079975821195e+01,1.660242712321e+02,-4.317763882570e+01,-2.083582823309e+01,1.750052513836e+02,4.537718907546e-02,-3.607002113495e-02,8.980980151444e+00
"                 687",-4.328607275535e+01,-2.058701543825e+01,1.659974828646e+02,-4.324123195840e+01,-2.062288236774e+01,1.749709676894e+02,4.484079694982e-02,-3.586692948850e-02,8.973484824785e+00
"                 688",-4.335139446041e+01,-2.033065820301e+01,1.659623101444e+02,-4.330691468430e+01,-2.036610828159e+01,1.749287383325e+02,4.447977610825e-02,-3.545007858250e-02,8.966428188175e+00
"                 689",-4.345140786867e+01,-2.012461800886e+01,1.659308680019e+02,-4.340740755298e+01,-2.015979188524e+01,1.748901663814e+02,4.400031569033e-02,-3.517387637712e-02,8.959298379534e+00
"                 690",-4.353409472881e+01,-2.003391529069e+01,1.659074434964e+02,-4.349036332890e+01,-2.006867651158e+01,1.748598042731e+02,4.373139991587e-02,-3.476122089578e-02,8.952360776723e+00
"                 691",-4.342590761166e+01,-1.981035096358e+01,1.658935677482e+02,-4.338250549569e+01,-1.984488924279e+01,1.748390246977e+02,4.340211597002e-02,-3.453827920950e-02,8.945456949422e+00
"                 692",-4.332475118865e+01,-1.958920123242e+01,1.658649370943e+02,-4.328134834862e+01,-1.962342120881e+01,1.748037845627e+02,4.340284002554e-02,-3.421997639067e-02,8.938847468318e+00
"                 693",-4.339168314693e+01,-1.937117948193e+01,1.658225732900e+02,-4.334844129592e+01,-1.940516228368e+01,1.747547668298e+02,4.324185101229e-02,-3.398280174307e-02,8.932193539863e+00
"                 694",-4.355693806143e+01,-1.915968189869e+01,1.657734296950e+02,-4.351361765959e+01,-1.919326702984e+01,1.746992880840e+02,4.332040184666e-02,-3.358513115241e-02,8.925858389053e+00
"                 695",-4.363683983193e+01,-1.888883207135e+01,1.657299203842e+02,-4.359370888450e+01,-1.892209236490e+01,1.746499696304e+02,4.313094742410e-02,-3.326029354794e-02,8.920049246163e+00
"                 696",-4.356660350439e+01,-1.860514879897e+01,1.656844674785e+02,-4.352344153515e+01,-1.863796429240e+01,1.745994196188e+02,4.316196923323e-02,-3.281549343030e-02,8.914952140354e+00
"                 697",-4.339837151916e+01,-1.838282828152e+01,1.656564982117e+02,-4.335539423013e+01,-1.841542465430e+01,1.745666094026e+02,4.297728902771e-02,-3.259637278206e-02,8.910111190938e+00
"                 698",-4.336590746010e+01,-1.822300825064e+01,1.656284715680e+02,-4.332285852390e+01,-1.825535544710e+01,1.745349211602e+02,4.304893620098e-02,-3.234719645875e-02,8.906449592188e+00
"                 699",-4.342222526786e+01,-1.797031603366e+01,1.655964940203e+02,-4.337922814195e+01,-1.800276263302e+01,1.744999770550e+02,4.299712590412e-02,-3.244659936355e-02,8.903483034628e+00
"                 700",-4.368692723820e+01,-1.767500357312e+01,1.655566157216e+02,-4.364362601796e+01,-1.770744741394e+01,1.744579263605e+02,4.330122024284e-02,-3.244384081808e-02,8.901310638911e+00
"                 701",-4.385223472874e+01,-1.742065401085e+01,1.655211770733e+02,-4.380863153631e+01,-1.745332537847e+01,1.744202351923e+02,4.360319242726e-02,-3.267136761208e-02,8.899058118998e+00
"                 702",-4.379739287527e+01,-1.715449917494e+01,1.654984813949e+02,-4.375326283580e+01,-1.718717304279e+01,1.743957186659e+02,4.413003946906e-02,-3.267386784932e-02,8.897237270966e+00
"                 703",-4.361788052506e+01,-1.677235582646e+01,1.654974554264e+02,-4.357344735935e+01,-1.680515733744e+01,1.743932030192e+02,4.443316571244e-02,-3.280151098470e-02,8.895747592772e+00
"                 704",-4.352626175713e+01,-1.645002840593e+01,1.655022074712e+02,-4.348126859831e+01,-1.648267942717e+01,1.743972656904e+02,4.499315882011e-02,-3.265102124479e-02,8.895058219193e+00
"                 705",-4.360302213117e+01,-1.614707448930e+01,1.655023217396e+02,-4.355772976129e+01,-1.617969456729e+01,1.743972546600e+02,4.529236987358e-02,-3.262007798578e-02,8.894932920369e+00
"                 706",-4.373908596489e+01,-1.595790678858e+01,1.654964084694e+02,-4.369326184075e+01,-1.599026780441e+01,1.743917796419e+02,4.582412413509e-02,-3.236101583443e-02,8.895371172455e+00
"                 707",-4.373419020861e+01,-1.593860505784e+01,1.654983398024e+02,-4.368815364022e+01,-1.597091992942e+01,1.743945334047e+02,4.603656839604e-02,-3.231487158647e-02,8.896193602298e+00
"                 708",-4.370385071512e+01,-1.578502184497e+01,1.655073211112e+02,-4.365727361014e+01,-1.581706847449e+01,1.744045606730e+02,4.657710497957e-02,-3.204662951467e-02,8.897239561831e+00
"                 709",-4.364938036129e+01,-1.551758117273e+01,1.655333732701e+02,-4.360250250446e+01,-1.554952767938e+01,1.744316214210e+02,4.687785683199e-02,-3.194650664832e-02,8.898248150936e+00
"                 710",-4.371160092519e+01,-1.518625199825e+01,1.655561520081e+02,-4.366408758891e+01,-1.521772011263e+01,1.744555171299e+02,4.751333627620e-02,-3.146811438357e-02,8.899365121842e+00
"                 711",-4.378796032215e+01,-1.480357338824e+01,1.655664334415e+02,-4.374022520303e+01,-1.483463758885e+01,1.744664130128e+02,4.773511911681e-02,-3.106420061160e-02,8.899979571237e+00
"                 712",-4.389288984994e+01,-1.450182568871e+01,1.655614336748e+02,-4.384465856194e+01,-1.453208242014e+01,1.744616841606e+02,4.823128800232e-02,-3.025673143010e-02,8.900250485856e+00
"                 713",-4.396149088564e+01,-1.434695568696e+01,1.655573193954e+02,-4.391326522676e+01,-1.437665262700e+01,1.744573268622e+02,4.822565887675e-02,-2.969694004759e-02,8.900007466783e+00
"                 714",-4.400771933183e+01,-1.427793012844e+01,1.655464941030e+02,-4.395911137407e+01,-1.430666029452e+01,1.744461289868e+02,4.860795775942e-02,-2.873016607657e-02,8.899634883846e+00
"                 715",-4.397613075398e+01,-1.406214650281e+01,1.655335622398e+02,-4.392758220782e+01,-1.409011994833e+01,1.744322075870e+02,4.854854615737e-02,-2.797344551586e-02,8.898645347158e+00
